"btype","maname","schida","schnamea","sdida","sdnamea","schidb","schnameb","sdidb","sdnameb","popa_bdy","whitea_bdy","blacka_bdy","hispaa_bdy","asiana_bdy","popb_bdy","whiteb_bdy","blackb_bdy","hispab_bdy","asianb_bdy","bbindex","leabdy","idborder","borderid","pct_black_a","pct_hisp_a","pct_white_a","pct_other_a","pct_black_b","pct_hisp_b","pct_white_b","pct_other_b","max_boundary","rank_city","top_within_boundary"
"sab3","New York-Northern New Jersey-Long Island, NY-NJ-PA",341143000636,"North Arlington High School",3411430,"North Arlington School District",340135001954,"Belleville High School",3401350,"Belleville Public Schools",5571,3873.0000071,55.9999985,1183.999983,378.00003,4487,1307.9999987,457.0000207,2135.0000522,443.0000432,325.782433902928,1,"55713873.000007155.99999851183.999983378.0000344871307.9999987457.00002072135.0000522443.0000432","boundary_1321",1.00520550170526,21.2529165858912,69.5207324914737,8.22114542092982,10.1849792890573,47.5819044394919,29.1508802919545,13.0822359794963,325.782433902928,464,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010102153,"P.S. 33 Edward M. Funk",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #29",360009902646,"P.S. 188 Kingsbury",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #26",7354,579.0000413,1591.0000148,1718.0001013,2552.0000022,3463,2183.9999856,116.9999884,337.0000176,741.9999842,319.293289232471,0,"7354579.00004131591.00001481718.00010132552.000002234632183.9999856116.9999884337.0000176741.9999842","boundary_1520",21.6344848354637,23.3614373307044,7.87326681125918,47.1308110225728,3.37857315622293,9.7314472307248,63.0667047531042,23.823274859948,319.293289232471,465,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010102494,"Bellaire School (The)",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #29",360009902622,"P.S./I.S. 178 Holliswood",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #26",7898,999.9999222,3578.000033,1101.9998679,1510.0000727,946,431.0000018,173.0000054,94.0000078,199.0000072,318.54422635234,0,"7898999.99992223578.0000331101.99986791510.0000727946431.0000018173.000005494.0000078199.0000072","boundary_1566",45.3026086730818,13.9528977956445,12.6614322891871,28.0830612420866,18.2875269978858,9.93657587737844,45.5602538900634,26.2156432346723,318.54422635234,466,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340594002092,"Glen Ridge High School",3405940,"Glen Ridge Public School District",340183001996,"Fairview Elementary School",3401830,"Bloomfield Township School District",1739,1407.9999987,86.9999965,90.9999981,102.0000048,2399,1057.0000082,705.9999956,388.9999978,164.9999777,303.869673759164,1,"17391407.999998786.999996590.9999981102.000004823991057.0000082705.9999956388.9999978164.9999777","boundary_391",5.00287501437608,5.23289235767683,80.9660723806786,8.79816024726854,29.4289285368904,16.2150895289704,44.0600253522301,10.2959565819091,303.869673759164,468,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340594002098,"Ridgewood Avenue School",3405940,"Glen Ridge Public School District",340183001996,"Fairview Elementary School",3401830,"Bloomfield Township School District",1739,1407.9999987,86.9999965,90.9999981,102.0000048,2399,1057.0000082,705.9999956,388.9999978,164.9999777,294.777581694352,1,"17391407.999998786.999996590.9999981102.000004823991057.0000082705.9999956388.9999978164.9999777","boundary_391",5.00287501437608,5.23289235767683,80.9660723806786,8.79816024726854,29.4289285368904,16.2150895289704,44.0600253522301,10.2959565819091,303.869673759164,468,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341428005658,"Washington Elementary School",3414280,"ROSELLE PUBLIC SCHOOLS",340861005580,"Number 9",3408610,"Linden Public School District",1529,384.0000262,773.9999928,297.9999923,39.0000246,1365,1018.9999976,105.9999888,189.0000012,28.9999963,293.050644962641,1,"1529384.0000262773.9999928297.999992339.000024613651018.9999976105.9999888189.000001228.9999963","boundary_301",50.6213206540222,19.4898621517332,25.1144556049706,4.77436158927404,7.76556694505494,13.8461539340659,74.6520144761905,3.73626464468865,293.050644962641,469,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341533002440,"Seth Boyden Elementary Demonstration School",3415330,"South Orange-Maplewood School District",341533002428,"Clinton Elementary School",3415330,"South Orange-Maplewood School District",1929,245.0000159,1445.0000214,145.0000363,34.0000064,2352,1163.0000133,920.0000164,146.0000461,44.0000093,291.556417433027,0,"1929245.00001591445.0000214145.000036334.000006423521163.0000133920.0000164146.000046144.0000093","boundary_472",74.9092805287714,7.51684998963193,12.7008821099015,4.87298737169519,39.1156469557823,6.20748495323129,49.4472794770408,5.22958861394558,291.556417433027,470,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341428005654,"Dr. Charles C. Polk School",3414280,"ROSELLE PUBLIC SCHOOLS",340861005580,"Number 9",3408610,"Linden Public School District",767,184.000007,376.0000017,175.0000014,14.999993,1808,1264.0000051,156.9999999,277.0000053,86.0000073,289.404455875023,1,"767184.000007376.0000017175.000001414.99999318081264.0000051156.9999999277.000005386.0000073","boundary_1546",49.0221644980443,22.8161670664928,23.9895706649283,4.17209777053455,8.6836283130531,15.3207967533186,69.9115047068584,6.08407022676991,289.404455875023,471,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360008704693,"P.S. 207",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #10",360008702318,"P.S. 81 Robert J. Christen",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #10",5374,1882.999948,412.0000318,2515.0000528,471.9999616,4140,2784.9999531,230.9999817,811.0000581,210.9999782,281.967033092158,0,"53741882.999948412.00003182515.0000528471.999961641402784.9999531230.9999817811.0000581210.9999782","boundary_1296",7.66654320431708,46.799405522888,35.0390760699665,10.4949752028284,5.57970970289855,19.589373384058,67.2705302681159,7.56038664492755,281.967033092158,472,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360009206143,"Red Hook Neighborhood School",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #15",360009202461,"P.S. 124 Silas B. Dutcher",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #15",2715,160.999992,1104.9999696,1357.0000327,73.999948,831,328.0000114,10.0000151,440.0000135,33.0000007,279.935143705746,0,"2715160.9999921104.99996961357.000032773.999948831328.000011410.0000151440.000013533.0000007","boundary_768",40.699814718232,49.9815849981584,5.93001812154696,3.38858216206262,1.20337125150421,52.9482567388688,39.470518820698,6.37785318892901,279.935143705746,473,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340402003288,"John P. Faber Elementary School",3404020,"Dunellen Public School District",341314005622,"Jefferson Elementary School",3413140,"Plainfield Public School District",1663,938.0000138,131.0000101,516.0000062,51.9999998,781,62.0000055,405.9999991,274.0000092,14.0000015,272.814005864804,1,"1663938.0000138131.0000101516.000006251.999999878162.0000055405.9999991274.000009214.0000015","boundary_360",7.87733073361395,31.0282625496091,56.4040898256164,4.69031689116056,51.9846349679898,35.0832278104994,7.93854103713188,4.993596184379,272.814005864804,475,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340402000149,"Lincoln Middle School",3404020,"Dunellen Public School District",341314005606,"Hubbard Middle School",3413140,"Plainfield Public School District",1663,938.0000138,131.0000101,516.0000062,51.9999998,781,62.0000055,405.9999991,274.0000092,14.0000015,253.761556401888,1,"1663938.0000138131.0000101516.000006251.999999878162.0000055405.9999991274.000009214.0000015","boundary_360",7.87733073361395,31.0282625496091,56.4040898256164,4.69031689116056,51.9846349679898,35.0832278104994,7.93854103713188,4.993596184379,272.814005864804,475,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",362265003179,"Hillcrest School",3622650,"PEEKSKILL CITY SCHOOL DISTRICT",361662001478,"Van Cortlandtville School",3616620,"LAKELAND CENTRAL SCHOOL DISTRICT",4034,1460.9999191,1175.9999068,1065.9999876,177.999993,2040,1303.0000144,202.0000133,415.9999966,76.999967,270.258260347128,1,"40341460.99991911175.99990681065.9999876177.99999320401303.0000144202.0000133415.999996676.999967","boundary_1101",29.1522039365394,26.4253839266237,36.2171521839365,8.20525995290035,9.90196143627451,20.3921566960784,63.8725497254902,5.83333214215685,270.258260347128,476,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340861005574,"Number 6",3408610,"Linden Public School District",340861005572,"Number 5",3408610,"Linden Public School District",3071,1726.9999809,516.9999907,634.0000257,130.9999853,1291,296.9999934,625.000012,301.0000124,19.9999908,261.734910809301,0,"30711726.9999809516.9999907634.0000257130.99998531291296.9999934625.000012301.000012419.9999908","boundary_874",16.83490689352,20.6447419635298,56.235753204168,6.28459793878216,48.4120845855926,23.3152604492641,23.0054216421379,5.26723332300541,261.734910809301,477,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010302257,"P.S. 60 Alice Austen",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",360010306149,"Staten Island School Of Civic Leadership",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",4481,3070.999974,159.000001,710.9999688,469.0000081,5222,1937.9999711,918.9999644,1482.0000165,725.000026,257.204602068048,0,"44813070.999974159.000001710.9999688469.000008152221937.9999711918.99996441482.0000165725.000026","boundary_1186",3.54831513055122,15.8669932782861,68.5338088373131,12.0508827538496,17.598620536193,28.3799313768671,37.1122169877442,16.9092310991957,257.204602068048,479,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010301974,"I.S. 72 Rocco Laurie",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",360010306149,"Staten Island School Of Civic Leadership",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",4481,3070.999974,159.000001,710.9999688,469.0000081,5222,1937.9999711,918.9999644,1482.0000165,725.000026,246.981163665464,0,"44813070.999974159.000001710.9999688469.000008152221937.9999711918.99996441482.0000165725.000026","boundary_1186",3.54831513055122,15.8669932782861,68.5338088373131,12.0508827538496,17.598620536193,28.3799313768671,37.1122169877442,16.9092310991957,257.204602068048,479,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340594002096,"Forest Avenue School",3405940,"Glen Ridge Public School District",340183001996,"Fairview Elementary School",3401830,"Bloomfield Township School District",968,763.999992,54.9999996,52.9999994,67.0000056,2148,946.0000225,626.999996,343.9999927,157.9999735,250.678828617201,1,"968763.99999254.999999652.999999467.00000562148946.0000225626.999996343.9999927157.9999735","boundary_1668",5.68181814049587,5.47520654958678,78.9256190082645,9.91735630165287,29.1899439478585,16.0148972392924,44.0409693901303,10.7541894227188,250.678828617201,480,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360012302278,"P.S. 66 Jacqueline Kennedy-Onassis",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #27",360009802423,"P.S./I.S. 113 Anthony J. Pranzo",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #24",5256,1265.9999971,426.000036,2570.9999773,713.0000344,2071,1416.0000373,34.9999768,408.0000268,185.9999638,242.064780115666,0,"52561265.9999971426.0000362570.9999773713.000034420711416.000037334.9999768408.0000268185.9999638","boundary_1281",8.10502351598173,48.9155246822679,24.0867579356925,18.8926938660578,1.69000370835345,19.70062901014,68.3727685803959,10.2365987011106,242.064780115666,481,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341650005760,"Washington Elementary School",3416500,"Township of Union School District",340459005526,"Nicholas Murray Butler Academy School No. 23",3404590,"Elizabeth Public Schools",1374,606.9999666,457.999976,191.0000108,54.9999776,2512,309.9999989,1277.9999717,803.0000002,52.9999783,240.686620862295,1,"1374606.9999666457.999976191.000010854.99997762512309.99999891277.9999717803.000000252.9999783","boundary_224",33.3333315866084,13.9010197088792,44.1775812663755,8.58806743813683,50.8757950517516,31.9665605175159,12.3407642874204,4.8168801433121,240.686620862295,482,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005931,"Patrick F. Healy Middle School",3404230,"East Orange School District",341533002426,"South Orange Middle School",3415330,"South Orange-Maplewood School District",1128,18.0000063,956.0000033,97.0000097,11.0000047,862,262.0000011,479.99999,59.0000024,22.9999998,239.876467447566,1,"112818.0000063956.000003397.000009711.0000047862262.0000011479.9999959.000002422.9999998","boundary_79",84.7517733421986,8.59929164007092,1.5957452393617,5.0531897783688,55.6844535962877,6.84454784222738,30.3944316821346,7.07656687935034,239.876467447566,487,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005930,"John L. Costley Middle School",3404230,"East Orange School District",341533002426,"South Orange Middle School",3415330,"South Orange-Maplewood School District",1128,18.0000063,956.0000033,97.0000097,11.0000047,862,262.0000011,479.99999,59.0000024,22.9999998,239.618425076135,1,"112818.0000063956.000003397.000009711.0000047862262.0000011479.9999959.000002422.9999998","boundary_79",84.7517733421986,8.59929164007092,1.5957452393617,5.0531897783688,55.6844535962877,6.84454784222738,30.3944316821346,7.07656687935034,239.876467447566,487,0
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340423005932,"Sojourner Truth Middle School",3404230,"East Orange School District",341533002426,"South Orange Middle School",3415330,"South Orange-Maplewood School District",1128,18.0000063,956.0000033,97.0000097,11.0000047,862,262.0000011,479.99999,59.0000024,22.9999998,239.092730479439,1,"112818.0000063956.000003397.000009711.0000047862262.0000011479.9999959.000002422.9999998","boundary_79",84.7517733421986,8.59929164007092,1.5957452393617,5.0531897783688,55.6844535962877,6.84454784222738,30.3944316821346,7.07656687935034,239.876467447566,487,0
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",340423000273,"Benjamin Banneker Academy",3404230,"East Orange School District",341533002426,"South Orange Middle School",3415330,"South Orange-Maplewood School District",1128,18.0000063,956.0000033,97.0000097,11.0000047,862,262.0000011,479.99999,59.0000024,22.9999998,237.177108340358,1,"112818.0000063956.000003397.000009711.0000047862262.0000011479.9999959.000002422.9999998","boundary_79",84.7517733421986,8.59929164007092,1.5957452393617,5.0531897783688,55.6844535962877,6.84454784222738,30.3944316821346,7.07656687935034,239.876467447566,487,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340423000273,"Benjamin Banneker Academy",3404230,"East Orange School District",341533002434,"Marshall Elementary School",3415330,"South Orange-Maplewood School District",1128,18.0000063,956.0000033,97.0000097,11.0000047,862,262.0000011,479.99999,59.0000024,22.9999998,222.609932845937,1,"112818.0000063956.000003397.000009711.0000047862262.0000011479.9999959.000002422.9999998","boundary_79",84.7517733421986,8.59929164007092,1.5957452393617,5.0531897783688,55.6844535962877,6.84454784222738,30.3944316821346,7.07656687935034,239.876467447566,487,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341620004112,"Mahala F. Atchison School",3416200,"Tinton Falls School District",341374004080,"Red Bank Primary School",3413740,"Red Bank Borough Public School District",1264,521.9999798,430.9999849,210.0000176,37.0000075,2641,411.0000103,756.0000112,1384.0000183,40.9999734,235.217963034484,1,"1264521.9999798430.9999849210.000017637.00000752641411.0000103756.00001121384.000018340.9999734","boundary_155",34.0981000712025,16.613925443038,41.2974667563291,7.99050772943038,28.6255210602045,52.4043929685725,15.5622874024991,3.40779856872398,235.217963034484,491,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341620004114,"Swimming River School",3416200,"Tinton Falls School District",341374004080,"Red Bank Primary School",3413740,"Red Bank Borough Public School District",1264,521.9999798,430.9999849,210.0000176,37.0000075,2641,411.0000103,756.0000112,1384.0000183,40.9999734,234.356791858266,1,"1264521.9999798430.9999849210.000017637.00000752641411.0000103756.00001121384.000018340.9999734","boundary_155",34.0981000712025,16.613925443038,41.2974667563291,7.99050772943038,28.6255210602045,52.4043929685725,15.5622874024991,3.40779856872398,235.217963034484,491,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341620004112,"Mahala F. Atchison School",3416200,"Tinton Falls School District",341374004078,"Red Bank Middle School",3413740,"Red Bank Borough Public School District",1264,521.9999798,430.9999849,210.0000176,37.0000075,2641,411.0000103,756.0000112,1384.0000183,40.9999734,227.175066629759,1,"1264521.9999798430.9999849210.000017637.00000752641411.0000103756.00001121384.000018340.9999734","boundary_155",34.0981000712025,16.613925443038,41.2974667563291,7.99050772943038,28.6255210602045,52.4043929685725,15.5622874024991,3.40779856872398,235.217963034484,491,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341620004114,"Swimming River School",3416200,"Tinton Falls School District",341374004078,"Red Bank Middle School",3413740,"Red Bank Borough Public School District",1264,521.9999798,430.9999849,210.0000176,37.0000075,2641,411.0000103,756.0000112,1384.0000183,40.9999734,226.313895453541,1,"1264521.9999798430.9999849210.000017637.00000752641411.0000103756.00001121384.000018340.9999734","boundary_155",34.0981000712025,16.613925443038,41.2974667563291,7.99050772943038,28.6255210602045,52.4043929685725,15.5622874024991,3.40779856872398,235.217963034484,491,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010202594,"P.S. 166 Henry Gradstein",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #30",360010202309,"P.S. 76 William Hallet",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #30",4222,2419.9999786,101.0000441,772.0000284,781.9999315,3905,1128.0000215,590.0000336,1460.999982,562.9999972,232.071050960229,0,"42222419.9999786101.0000441772.0000284781.999931539051128.0000215590.00003361460.999982562.9999972","boundary_1138",2.39223221459024,18.285173576504,57.3188057460919,22.0037884628138,15.10883568758,37.4135718822023,28.886044084507,18.5915483457106,232.071050960229,492,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341029003432,"Joyce Kilmer School",3410290,"Milltown School District",341149003490,"Parsons",3411490,"North Brunswick Township School District",2332,2092.0000129,28.0000047,139.9999795,46.0000064,835,328.0000082,74.0000106,336.9999911,79.9999948,226.870472043263,1,"23322092.000012928.0000047139.999979546.0000064835328.000008274.0000106336.999991179.9999948","boundary_633",1.20068630789022,6.00342965265866,89.7084053559177,3.08747868353345,8.86227671856287,40.3592803712575,39.2814381077844,11.4970048023952,226.870472043263,494,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341029003434,"Parkview School",3410290,"Milltown School District",341149003490,"Parsons",3411490,"North Brunswick Township School District",2332,2092.0000129,28.0000047,139.9999795,46.0000064,835,328.0000082,74.0000106,336.9999911,79.9999948,196.576452476415,1,"23322092.000012928.0000047139.999979546.0000064835328.000008274.0000106336.999991179.9999948","boundary_633",1.20068630789022,6.00342965265866,89.7084053559177,3.08747868353345,8.86227671856287,40.3592803712575,39.2814381077844,11.4970048023952,226.870472043263,494,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360564000291,"Bronxville High School",3605640,"BRONXVILLE UNION FREE SCHOOL DISTRICT",362010001844,"Traphagen School",3620100,"MOUNT VERNON SCHOOL DISTRICT",763,707.9999946,6.0000043,17.9999956,12.0000025,367,178.0000086,115.000002,35.0000021,25.9999966,211.966514725604,1,"763707.99999466.000004317.999995612.0000025367178.0000086115.00000235.000002125.9999966","boundary_1542",0.786370157273919,2.35910820445609,92.7916113499345,4.06291028833552,31.3351504087193,9.5367853133515,48.5013647411444,10.6266995367847,211.966514725604,497,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360564004547,"Bronxville Middle School",3605640,"BRONXVILLE UNION FREE SCHOOL DISTRICT",362010001844,"Traphagen School",3620100,"MOUNT VERNON SCHOOL DISTRICT",763,707.9999946,6.0000043,17.9999956,12.0000025,367,178.0000086,115.000002,35.0000021,25.9999966,208.810650774586,1,"763707.99999466.000004317.999995612.0000025367178.0000086115.00000235.000002125.9999966","boundary_1542",0.786370157273919,2.35910820445609,92.7916113499345,4.06291028833552,31.3351504087193,9.5367853133515,48.5013647411444,10.6266995367847,211.966514725604,497,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360564000290,"Bronxville Elementary School",3605640,"BRONXVILLE UNION FREE SCHOOL DISTRICT",362010001844,"Traphagen School",3620100,"MOUNT VERNON SCHOOL DISTRICT",763,707.9999946,6.0000043,17.9999956,12.0000025,367,178.0000086,115.000002,35.0000021,25.9999966,204.453542214141,1,"763707.99999466.000004317.999995612.0000025367178.0000086115.00000235.000002125.9999966","boundary_1542",0.786370157273919,2.35910820445609,92.7916113499345,4.06291028833552,31.3351504087193,9.5367853133515,48.5013647411444,10.6266995367847,211.966514725604,497,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340411003318,"Warnsdorfer Elementary School",3404110,"East Brunswick Township School District",341149003482,"Arthur M. Judd",3411490,"North Brunswick Township School District",1793,1441.9999843,16.9999708,93.9999514,216.9999838,3508,1941.0000164,587.9999719,509.999959,391.00004,202.985585170402,1,"17931441.999984316.999970893.9999514216.999983835081941.0000164587.9999719509.999959391.00004","boundary_414",0.948129994422755,5.24260744004462,80.4238697322922,13.3853928332404,16.7616867702395,14.5381972348917,55.3306732155074,13.3694427793615,202.985585170402,498,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340594005963,"Linden Avenue School",3405940,"Glen Ridge Public School District",340183001996,"Fairview Elementary School",3401830,"Bloomfield Township School District",771,644.0000067,31.9999969,37.9999987,34.9999992,2175,981.0000114,653.999986,352.9999946,111.9999873,202.721318705685,1,"771644.000006731.999996937.999998734.99999922175981.0000114653.999986352.9999946111.9999873","boundary_1550",4.1504535538262,4.92866390402075,83.5278867315175,7.39299581063554,30.0689648735632,16.2298848091954,45.1034488,8.59770151724138,202.721318705685,499,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360010202606,"P.S. 171 Peter G. Van Alst",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #30",360010202594,"P.S. 166 Henry Gradstein",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #30",3606,1088.9999951,132.9999345,1548.0000164,645.0000195,4222,2419.9999786,101.0000441,772.0000284,781.9999315,181.491570274773,0,"36061088.9999951132.99993451548.0000164645.000019542222419.9999786101.0000441772.0000284781.9999315","boundary_1010",3.68829546589018,42.9284530338325,30.1996670854132,23.1835844148641,2.39223221459024,18.285173576504,57.3188057460919,22.0037884628138,181.491570274773,500,1
"sab3","New York-Northern New Jersey-Long Island, NY-NJ-PA",341005003404,"Middlesex High School",3410050,"Middlesex Borough School District",340210005144,"Bound Brook High School",3402100,"Bound Brook School District",672,557.9999998,3.9999966,83.9999952,21.9999985,1826,687.0000213,108.9999952,973.0000025,35.0000092,166.406750573875,1,"672557.99999983.999996683.999995221.99999851826687.0000213108.9999952973.000002535.0000092","boundary_1455",0.595237589285714,12.4999992857143,83.0357142559524,3.86904886904763,5.96933161007667,53.2858708926616,37.6232213198248,3.12157617743702,166.406750573875,501,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",340459005522,"Victor Mravlag School No. 21",3404590,"Elizabeth Public Schools",340459005504,"Elmora School No. 12",3404590,"Elizabeth Public Schools",3046,1656.9999837,50.0000034,1208.0000252,81.0000044,4380,1131.9999741,360.9999709,2606.0000286,212.000044,161.550100655138,0,"30461656.999983750.00000341208.000025281.000004443801131.9999741360.99997092606.0000286212.000044","boundary_865",1.64149715692712,39.658569441891,54.3992115462902,4.30072185489166,8.24200846803653,59.4977175479452,25.8447482671233,6.41552571689499,161.550100655138,502,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",341428005660,"Grace Wilday Junior High School",3414280,"ROSELLE PUBLIC SCHOOLS",340459005522,"Victor Mravlag School No. 21",3404590,"Elizabeth Public Schools",2228,402.9999957,805.0000023,884.0000056,85.0000115,1271,712.9999809,23.9999867,493.0000135,25.9999943,158.231244573973,1,"2228402.9999957805.0000023884.000005685.00001151271712.999980923.9999867493.000013525.9999943","boundary_580",36.1310593491921,39.6768404667864,18.0879710816876,6.10412910233393,1.88827590086546,38.7883566876475,56.097559472856,3.22580793863099,158.231244573973,504,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341428005656,"Leonard V. Moore Middle School",3414280,"ROSELLE PUBLIC SCHOOLS",340459005522,"Victor Mravlag School No. 21",3404590,"Elizabeth Public Schools",2228,402.9999957,805.0000023,884.0000056,85.0000115,1271,712.9999809,23.9999867,493.0000135,25.9999943,158.118288219376,1,"2228402.9999957805.0000023884.000005685.00001151271712.999980923.9999867493.000013525.9999943","boundary_580",36.1310593491921,39.6768404667864,18.0879710816876,6.10412910233393,1.88827590086546,38.7883566876475,56.097559472856,3.22580793863099,158.231244573973,504,0
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341011003996,"Lincroft Elementary School",3410110,"MIDDLETOWN TOWNSHIP PUBLIC SCHOOL DISTRICT",341374004080,"Red Bank Primary School",3413740,"Red Bank Borough Public School District",261,236.000014,0.9999923,10.0000074,9.0000017,533,186.0000147,147.0000141,162.999979,20.999983,154.591260529263,1,"261236.0000140.999992310.00000749.0000017533186.0000147147.0000141162.99997920.999983","boundary_720",0.383138812260536,3.83142045977011,90.421461302682,5.36397942528735,27.5797399812383,30.5816095684803,34.8968132645403,6.94183718574109,154.591260529263,505,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",360008802368,"P.S. 97",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #11",360008802573,"P.S. 160 Walt Disney",3620580,"NEW YORK CITY GEOGRAPHIC DISTRICT #11",1589,553.0000347,495.0000127,419.0000163,87.9999983,3590,303.0000221,2130.000001,1029.9999326,42.9999041,152.349924483278,0,"1589553.0000347495.0000127419.000016387.99999833590303.00002212130.0000011029.999932642.9999041","boundary_323",31.1516685147892,26.3687864254248,34.8017642983008,7.67778076148522,59.3314763509749,28.6908059220056,8.4401120362117,3.53760569080779,152.349924483278,506,1
"sab2","New York-Northern New Jersey-Long Island, NY-NJ-PA",341029003432,"Joyce Kilmer School",3410290,"Milltown School District",341149003486,"Linwood Middle School",3411490,"North Brunswick Township School District",3352,3013.0000174,31.0000051,205.9999897,61.0000135,1573,864.0000165,139.0000161,377.9999881,157.0000006,146.776641170875,1,"33523013.000017431.0000051205.999989761.00001351573864.0000165139.0000161377.9999881157.0000006","boundary_945",0.924821154534606,6.14558441825776,89.8866353639618,3.04295906324582,8.83661895104895,24.0305141830896,54.9268923394787,12.2059745263827,146.776641170875,507,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",362034001876,"Woodglen Elementary School",3620340,"CLARKSTOWN CENTRAL SCHOOL DISTRICT",361401001147,"Thiells Elementary School",3614010,"HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",594,498.000001,24.9999971,40.0000129,23.9999847,3027,1582.9999807,485.9999677,673.9999771,202.0000183,142.214238747523,1,"594498.00000124.999997140.000012923.999984730271582.9999807485.9999677673.9999771202.0000183","boundary_1369",4.20875372053872,6.73400890572391,83.838384006734,5.21885336700336,16.055499428477,22.2662694780311,52.2960020052858,9.38222908820615,142.214238747523,508,1
"sab1","New York-Northern New Jersey-Long Island, NY-NJ-PA",341428005652,"Harrison Elementary School",3414280,"ROSELLE PUBLIC SCHOOLS",340459005522,"Victor Mravlag School No. 21",3404590,"Elizabeth Public Schools",2022,350.9999985,734.9999929,819.0000084,71.0000083,1271,712.9999809,23.9999867,493.0000135,25.9999943,136.420019816282,1,"2022350.9999985734.9999929819.000008471.00000831271712.999980923.9999867493.000013525.9999943","boundary_512",36.350148016815,40.5044514540059,17.3590503709199,5.78635015825915,1.88827590086546,38.7883566876475,56.097559472856,3.22580793863099,136.420019816282,509,1
